Datetime,300037926 (Bohlweg),353413831 (Bohlweg Fahrräder Stadteinwärts),353413832 (Bohlweg Fahrräder Stadtauswärts),353484923 (Bohlweg Fahrräder Stadteinwärts),353484925 (Bohlweg Fahrräder Stadtauswärts),353484927 (Bohlweg Fahrräder Stadteinwärts),353484928 (Bohlweg Fahrräder Stadtauswärts),353484929 (Bohlweg Fahrräder Stadteinwärts),353484930 (Bohlweg Fahrräder Stadtauswärts),300037926-status,353413831-status,353413832-status,353484923-status,353484925-status,353484927-status,353484928-status,353484929-status,353484930-status
2025-11-09 02:00,11,2,9,,,,,,,0,0,0,,,,,,
2025-11-09 02:15,10,3,7,,,,,,,0,0,0,,,,,,
2025-11-09 02:30,5,1,4,,,,,,,0,0,0,,,,,,
2025-11-09 02:45,11,4,7,,,,,,,0,0,0,,,,,,
2025-11-09 03:00,13,5,8,,,,,,,0,0,0,,,,,,
2025-11-09 03:15,7,4,3,,,,,,,0,0,0,,,,,,
2025-11-09 03:30,5,2,3,,,,,,,0,0,0,,,,,,
2025-11-09 03:45,1,0,1,,,,,,,0,0,0,,,,,,
2025-11-09 04:00,6,2,4,,,,,,,0,0,0,,,,,,
2025-11-09 04:15,3,0,3,,,,,,,0,0,0,,,,,,
2025-11-09 04:30,3,2,1,,,,,,,0,0,0,,,,,,
2025-11-09 04:45,3,0,3,,,,,,,0,0,0,,,,,,
2025-11-09 05:00,0,0,0,,,,,,,0,0,0,,,,,,
2025-11-09 05:15,3,2,1,,,,,,,0,0,0,,,,,,
2025-11-09 05:30,2,1,1,,,,,,,0,0,0,,,,,,
2025-11-09 05:45,3,1,2,,,,,,,0,0,0,,,,,,
2025-11-09 06:00,1,0,1,,,,,,,0,0,0,,,,,,
2025-11-09 06:15,2,1,1,,,,,,,0,0,0,,,,,,
2025-11-09 06:30,4,2,2,,,,,,,0,0,0,,,,,,
2025-11-09 06:45,5,0,5,,,,,,,0,0,0,,,,,,
2025-11-09 07:00,5,2,3,,,,,,,0,0,0,,,,,,
2025-11-09 07:15,6,4,2,,,,,,,0,0,0,,,,,,
2025-11-09 07:30,7,4,3,,,,,,,0,0,0,,,,,,
2025-11-09 07:45,6,3,3,,,,,,,0,0,0,,,,,,
2025-11-09 08:00,16,7,9,,,,,,,0,0,0,,,,,,
2025-11-09 08:15,11,7,4,,,,,,,0,0,0,,,,,,
2025-11-09 08:30,10,5,5,,,,,,,0,0,0,,,,,,
2025-11-09 08:45,6,5,1,,,,,,,0,0,0,,,,,,
2025-11-09 09:00,7,4,3,,,,,,,0,0,0,,,,,,
2025-11-09 09:15,16,11,5,,,,,,,0,0,0,,,,,,
2025-11-09 09:30,19,9,10,,,,,,,0,0,0,,,,,,
2025-11-09 09:45,26,18,8,,,,,,,0,0,0,,,,,,
2025-11-09 10:00,38,23,15,,,,,,,0,0,0,,,,,,
2025-11-09 10:15,22,7,15,,,,,,,0,0,0,,,,,,
2025-11-09 10:30,31,17,14,,,,,,,0,0,0,,,,,,
2025-11-09 10:45,33,19,14,,,,,,,0,0,0,,,,,,
2025-11-09 11:00,32,20,12,,,,,,,0,0,0,,,,,,
2025-11-09 11:15,33,23,10,,,,,,,0,0,0,,,,,,
2025-11-09 11:30,31,21,10,,,,,,,0,0,0,,,,,,
2025-11-09 11:45,28,17,11,,,,,,,0,0,0,,,,,,
2025-11-09 12:00,35,18,17,,,,,,,0,0,0,,,,,,
2025-11-09 12:15,37,20,17,,,,,,,0,0,0,,,,,,
2025-11-09 12:30,27,13,14,,,,,,,0,0,0,,,,,,
2025-11-09 12:45,31,19,12,,,,,,,0,0,0,,,,,,
2025-11-09 13:00,42,18,24,,,,,,,0,0,0,,,,,,
2025-11-09 13:15,39,22,17,,,,,,,0,0,0,,,,,,
2025-11-09 13:30,46,24,22,,,,,,,0,0,0,,,,,,
2025-11-09 13:45,49,24,25,,,,,,,0,0,0,,,,,,
2025-11-09 14:00,38,25,13,,,,,,,0,0,0,,,,,,
2025-11-09 14:15,47,21,26,,,,,,,0,0,0,,,,,,
2025-11-09 14:30,36,22,14,,,,,,,0,0,0,,,,,,
2025-11-09 14:45,56,28,28,,,,,,,0,0,0,,,,,,
2025-11-09 15:00,60,32,28,,,,,,,0,0,0,,,,,,
2025-11-09 15:15,40,27,13,,,,,,,0,0,0,,,,,,
2025-11-09 15:30,55,33,22,,,,,,,0,0,0,,,,,,
2025-11-09 15:45,68,38,30,,,,,,,0,0,0,,,,,,
2025-11-09 16:00,43,28,15,,,,,,,0,0,0,,,,,,
2025-11-09 16:15,44,25,19,,,,,,,0,0,0,,,,,,
2025-11-09 16:30,43,20,23,,,,,,,0,0,0,,,,,,
2025-11-09 16:45,58,24,34,,,,,,,0,0,0,,,,,,
2025-11-09 17:00,43,21,22,,,,,,,0,0,0,,,,,,
2025-11-09 17:15,51,26,25,,,,,,,0,0,0,,,,,,
2025-11-09 17:30,59,36,23,,,,,,,0,0,0,,,,,,
2025-11-09 17:45,75,46,29,,,,,,,0,0,0,,,,,,
2025-11-09 18:00,43,21,22,,,,,,,0,0,0,,,,,,
2025-11-09 18:15,37,17,20,,,,,,,0,0,0,,,,,,
2025-11-09 18:30,37,20,17,,,,,,,0,0,0,,,,,,
2025-11-09 18:45,43,22,21,,,,,,,0,0,0,,,,,,
2025-11-09 19:00,45,19,26,,,,,,,0,0,0,,,,,,
2025-11-09 19:15,27,9,18,,,,,,,0,0,0,,,,,,
2025-11-09 19:30,31,11,20,,,,,,,0,0,0,,,,,,
2025-11-09 19:45,34,7,27,,,,,,,0,0,0,,,,,,
2025-11-09 20:00,17,11,6,,,,,,,0,0,0,,,,,,
2025-11-09 20:15,21,7,14,,,,,,,0,0,0,,,,,,
2025-11-09 20:30,32,17,15,,,,,,,0,0,0,,,,,,
2025-11-09 20:45,22,10,12,,,,,,,0,0,0,,,,,,
2025-11-09 21:00,39,10,29,,,,,,,0,0,0,,,,,,
2025-11-09 21:15,19,7,12,,,,,,,0,0,0,,,,,,
2025-11-09 21:30,15,6,9,,,,,,,0,0,0,,,,,,
2025-11-09 21:45,16,8,8,,,,,,,0,0,0,,,,,,
2025-11-09 22:00,21,6,15,,,,,,,0,0,0,,,,,,
2025-11-09 22:15,15,6,9,,,,,,,0,0,0,,,,,,
2025-11-09 22:30,9,3,6,,,,,,,0,0,0,,,,,,
2025-11-09 22:45,8,5,3,,,,,,,0,0,0,,,,,,
2025-11-09 23:00,4,0,4,,,,,,,0,0,0,,,,,,
2025-11-09 23:15,8,4,4,,,,,,,0,0,0,,,,,,
2025-11-09 23:30,5,2,3,,,,,,,0,0,0,,,,,,
2025-11-09 23:45,5,3,2,,,,,,,0,0,0,,,,,,
2025-11-10 00:00,3,1,2,,,,,,,0,0,0,,,,,,
2025-11-10 00:15,1,0,1,,,,,,,0,0,0,,,,,,
2025-11-10 00:30,7,4,3,,,,,,,0,0,0,,,,,,
2025-11-10 00:45,0,0,0,,,,,,,0,0,0,,,,,,
2025-11-10 01:00,2,0,2,,,,,,,0,0,0,,,,,,
2025-11-10 01:15,0,0,0,,,,,,,0,0,0,,,,,,
2025-11-10 01:30,1,1,0,,,,,,,0,0,0,,,,,,
2025-11-10 01:45,0,0,0,,,,,,,0,0,0,,,,,,
2025-11-10 02:00,0,0,0,,,,,,,0,0,0,,,,,,
2025-11-10 02:15,0,0,0,,,,,,,0,0,0,,,,,,
2025-11-10 02:30,0,0,0,,,,,,,0,0,0,,,,,,
2025-11-10 02:45,0,0,0,,,,,,,0,0,0,,,,,,
2025-11-10 03:00,0,0,0,,,,,,,0,0,0,,,,,,
2025-11-10 03:15,0,0,0,,,,,,,0,0,0,,,,,,
2025-11-10 03:30,0,0,0,,,,,,,0,0,0,,,,,,
2025-11-10 03:45,1,1,0,,,,,,,0,0,0,,,,,,
2025-11-10 04:00,0,0,0,,,,,,,0,0,0,,,,,,
2025-11-10 04:15,1,1,0,,,,,,,0,0,0,,,,,,
2025-11-10 04:30,0,0,0,,,,,,,0,0,0,,,,,,
2025-11-10 04:45,0,0,0,,,,,,,0,0,0,,,,,,
2025-11-10 05:00,4,2,2,,,,,,,0,0,0,,,,,,
2025-11-10 05:15,5,2,3,,,,,,,0,0,0,,,,,,
2025-11-10 05:30,11,6,5,,,,,,,0,0,0,,,,,,
2025-11-10 05:45,11,8,3,,,,,,,0,0,0,,,,,,
2025-11-10 06:00,12,7,5,,,,,,,0,0,0,,,,,,
2025-11-10 06:15,23,18,5,,,,,,,0,0,0,,,,,,
2025-11-10 06:30,20,16,4,,,,,,,0,0,0,,,,,,
2025-11-10 06:45,40,24,16,,,,,,,0,0,0,,,,,,
2025-11-10 07:00,46,28,18,,,,,,,0,0,0,,,,,,
2025-11-10 07:15,74,47,27,,,,,,,0,0,0,,,,,,
2025-11-10 07:30,182,135,47,,,,,,,0,0,0,,,,,,
2025-11-10 07:45,191,137,54,,,,,,,0,0,0,,,,,,
2025-11-10 08:00,101,82,19,,,,,,,0,0,0,,,,,,
2025-11-10 08:15,115,80,35,,,,,,,0,0,0,,,,,,
2025-11-10 08:30,84,64,20,,,,,,,0,0,0,,,,,,
2025-11-10 08:45,104,76,28,,,,,,,0,0,0,,,,,,
2025-11-10 09:00,67,48,19,,,,,,,0,0,0,,,,,,
2025-11-10 09:15,74,52,22,,,,,,,0,0,0,,,,,,
2025-11-10 09:30,94,55,39,,,,,,,0,0,0,,,,,,
2025-11-10 09:45,111,79,32,,,,,,,0,0,0,,,,,,
2025-11-10 10:00,87,65,22,,,,,,,0,0,0,,,,,,
2025-11-10 10:15,68,42,26,,,,,,,0,0,0,,,,,,
2025-11-10 10:30,47,32,15,,,,,,,0,0,0,,,,,,
2025-11-10 10:45,64,39,25,,,,,,,0,0,0,,,,,,
2025-11-10 11:00,69,40,29,,,,,,,0,0,0,,,,,,
2025-11-10 11:15,85,46,39,,,,,,,0,0,0,,,,,,
2025-11-10 11:30,69,41,28,,,,,,,0,0,0,,,,,,
2025-11-10 11:45,102,58,44,,,,,,,0,0,0,,,,,,
2025-11-10 12:00,65,33,32,,,,,,,0,0,0,,,,,,
2025-11-10 12:15,69,32,37,,,,,,,0,0,0,,,,,,
2025-11-10 12:30,79,37,42,,,,,,,0,0,0,,,,,,
2025-11-10 12:45,90,33,57,,,,,,,0,0,0,,,,,,
2025-11-10 13:00,105,57,48,,,,,,,0,0,0,,,,,,
2025-11-10 13:15,88,39,49,,,,,,,0,0,0,,,,,,
2025-11-10 13:30,67,37,30,,,,,,,0,0,0,,,,,,
2025-11-10 13:45,108,49,59,,,,,,,0,0,0,,,,,,
2025-11-10 14:00,94,38,56,,,,,,,0,0,0,,,,,,
2025-11-10 14:15,71,35,36,,,,,,,0,0,0,,,,,,
2025-11-10 14:30,87,41,46,,,,,,,0,0,0,,,,,,
2025-11-10 14:45,100,54,46,,,,,,,0,0,0,,,,,,
2025-11-10 15:00,100,51,49,,,,,,,0,0,0,,,,,,
2025-11-10 15:15,99,46,53,,,,,,,0,0,0,,,,,,
2025-11-10 15:30,117,62,55,,,,,,,0,0,0,,,,,,
2025-11-10 15:45,164,74,90,,,,,,,0,0,0,,,,,,
2025-11-10 16:00,133,54,79,,,,,,,0,0,0,,,,,,
2025-11-10 16:15,135,48,87,,,,,,,0,0,0,,,,,,
2025-11-10 16:30,113,51,62,,,,,,,0,0,0,,,,,,
2025-11-10 16:45,133,57,76,,,,,,,0,0,0,,,,,,
2025-11-10 17:00,102,44,58,,,,,,,0,0,0,,,,,,
2025-11-10 17:15,115,46,69,,,,,,,0,0,0,,,,,,
2025-11-10 17:30,113,54,59,,,,,,,0,0,0,,,,,,
2025-11-10 17:45,117,39,78,,,,,,,0,0,0,,,,,,
2025-11-10 18:00,140,40,100,,,,,,,0,0,0,,,,,,
2025-11-10 18:15,111,45,66,,,,,,,0,0,0,,,,,,
2025-11-10 18:30,84,28,56,,,,,,,0,0,0,,,,,,
2025-11-10 18:45,79,31,48,,,,,,,0,0,0,,,,,,
2025-11-10 19:00,65,28,37,,,,,,,0,0,0,,,,,,
2025-11-10 19:15,66,29,37,,,,,,,0,0,0,,,,,,
2025-11-10 19:30,35,16,19,,,,,,,0,0,0,,,,,,
2025-11-10 19:45,64,26,38,,,,,,,0,0,0,,,,,,
2025-11-10 20:00,66,21,45,,,,,,,0,0,0,,,,,,
2025-11-10 20:15,58,21,37,,,,,,,0,0,0,,,,,,
2025-11-10 20:30,48,20,28,,,,,,,0,0,0,,,,,,
2025-11-10 20:45,28,10,18,,,,,,,0,0,0,,,,,,
2025-11-10 21:00,34,17,17,,,,,,,0,0,0,,,,,,
2025-11-10 21:15,27,6,21,,,,,,,0,0,0,,,,,,
2025-11-10 21:30,35,15,20,,,,,,,0,0,0,,,,,,
2025-11-10 21:45,28,14,14,,,,,,,0,0,0,,,,,,
2025-11-10 22:00,31,7,24,,,,,,,0,0,0,,,,,,
2025-11-10 22:15,18,5,13,,,,,,,0,0,0,,,,,,
2025-11-10 22:30,32,14,18,,,,,,,0,0,0,,,,,,
2025-11-10 22:45,13,2,11,,,,,,,0,0,0,,,,,,
2025-11-10 23:00,14,5,9,,,,,,,0,0,0,,,,,,
2025-11-10 23:15,8,3,5,,,,,,,0,0,0,,,,,,
2025-11-10 23:30,7,2,5,,,,,,,0,0,0,,,,,,
2025-11-10 23:45,7,3,4,,,,,,,0,0,0,,,,,,
2025-11-11 00:00,4,1,3,,,,,,,0,0,0,,,,,,
2025-11-11 00:15,1,0,1,,,,,,,0,0,0,,,,,,
2025-11-11 00:30,1,0,1,,,,,,,0,0,0,,,,,,
2025-11-11 00:45,0,0,0,,,,,,,0,0,0,,,,,,
2025-11-11 01:00,2,1,1,,,,,,,0,0,0,,,,,,
2025-11-11 01:15,2,0,2,,,,,,,0,0,0,,,,,,
2025-11-11 01:30,2,1,1,,,,,,,0,0,0,,,,,,
2025-11-11 01:45,0,0,0,,,,,,,0,0,0,,,,,,
2025-11-11 02:00,1,1,0,,,,,,,0,0,0,,,,,,
2025-11-11 02:15,0,0,0,,,,,,,0,0,0,,,,,,
2025-11-11 02:30,0,0,0,,,,,,,0,0,0,,,,,,
2025-11-11 02:45,0,0,0,,,,,,,0,0,0,,,,,,
2025-11-11 03:00,0,0,0,,,,,,,0,0,0,,,,,,
2025-11-11 03:15,0,0,0,,,,,,,0,0,0,,,,,,
2025-11-11 03:30,1,1,0,,,,,,,0,0,0,,,,,,
2025-11-11 03:45,1,1,0,,,,,,,0,0,0,,,,,,
2025-11-11 04:00,2,1,1,,,,,,,0,0,0,,,,,,
2025-11-11 04:15,2,2,0,,,,,,,0,0,0,,,,,,
2025-11-11 04:30,1,0,1,,,,,,,0,0,0,,,,,,
2025-11-11 04:45,2,1,1,,,,,,,0,0,0,,,,,,
2025-11-11 05:00,3,1,2,,,,,,,0,0,0,,,,,,
2025-11-11 05:15,5,1,4,,,,,,,0,0,0,,,,,,
2025-11-11 05:30,13,10,3,,,,,,,0,0,0,,,,,,
2025-11-11 05:45,14,9,5,,,,,,,0,0,0,,,,,,
2025-11-11 06:00,10,7,3,,,,,,,0,0,0,,,,,,
2025-11-11 06:15,15,7,8,,,,,,,0,0,0,,,,,,
2025-11-11 06:30,25,19,6,,,,,,,0,0,0,,,,,,
2025-11-11 06:45,35,26,9,,,,,,,0,0,0,,,,,,
2025-11-11 07:00,55,37,18,,,,,,,0,0,0,,,,,,
2025-11-11 07:15,91,56,35,,,,,,,0,0,0,,,,,,
2025-11-11 07:30,197,147,50,,,,,,,0,0,0,,,,,,
2025-11-11 07:45,185,132,53,,,,,,,0,0,0,,,,,,
2025-11-11 08:00,106,82,24,,,,,,,0,0,0,,,,,,
2025-11-11 08:15,98,70,28,,,,,,,0,0,0,,,,,,
2025-11-11 08:30,95,77,18,,,,,,,0,0,0,,,,,,
2025-11-11 08:45,93,69,24,,,,,,,0,0,0,,,,,,
2025-11-11 09:00,86,65,21,,,,,,,0,0,0,,,,,,
2025-11-11 09:15,55,36,19,,,,,,,0,0,0,,,,,,
2025-11-11 09:30,96,63,33,,,,,,,0,0,0,,,,,,
2025-11-11 09:45,120,95,25,,,,,,,0,0,0,,,,,,
2025-11-11 10:00,85,48,37,,,,,,,0,0,0,,,,,,
2025-11-11 10:15,67,43,24,,,,,,,0,0,0,,,,,,
2025-11-11 10:30,60,26,34,,,,,,,0,0,0,,,,,,
2025-11-11 10:45,65,44,21,,,,,,,0,0,0,,,,,,
2025-11-11 11:00,65,41,24,,,,,,,0,0,0,,,,,,
2025-11-11 11:15,83,45,38,,,,,,,0,0,0,,,,,,
2025-11-11 11:30,76,46,30,,,,,,,0,0,0,,,,,,
2025-11-11 11:45,83,46,37,,,,,,,0,0,0,,,,,,
2025-11-11 12:00,90,35,55,,,,,,,0,0,0,,,,,,
2025-11-11 12:15,69,29,40,,,,,,,0,0,0,,,,,,
2025-11-11 12:30,84,28,56,,,,,,,0,0,0,,,,,,
2025-11-11 12:45,71,45,26,,,,,,,0,0,0,,,,,,
2025-11-11 13:00,117,65,52,,,,,,,0,0,0,,,,,,
2025-11-11 13:15,92,42,50,,,,,,,0,0,0,,,,,,
2025-11-11 13:30,66,29,37,,,,,,,0,0,0,,,,,,
2025-11-11 13:45,110,49,61,,,,,,,0,0,0,,,,,,
2025-11-11 14:00,95,37,58,,,,,,,0,0,0,,,,,,
2025-11-11 14:15,88,42,46,,,,,,,0,0,0,,,,,,
2025-11-11 14:30,66,33,33,,,,,,,0,0,0,,,,,,
2025-11-11 14:45,88,41,47,,,,,,,0,0,0,,,,,,
2025-11-11 15:00,78,35,43,,,,,,,0,0,0,,,,,,
2025-11-11 15:15,85,39,46,,,,,,,0,0,0,,,,,,
2025-11-11 15:30,115,49,66,,,,,,,0,0,0,,,,,,
2025-11-11 15:45,124,52,72,,,,,,,0,0,0,,,,,,
2025-11-11 16:00,138,55,83,,,,,,,0,0,0,,,,,,
2025-11-11 16:15,128,50,78,,,,,,,0,0,0,,,,,,
2025-11-11 16:30,111,47,64,,,,,,,0,0,0,,,,,,
2025-11-11 16:45,132,58,74,,,,,,,0,0,0,,,,,,
2025-11-11 17:00,104,53,51,,,,,,,0,0,0,,,,,,
2025-11-11 17:15,137,40,97,,,,,,,0,0,0,,,,,,
2025-11-11 17:30,110,52,58,,,,,,,0,0,0,,,,,,
2025-11-11 17:45,164,91,73,,,,,,,0,0,0,,,,,,
2025-11-11 18:00,108,38,70,,,,,,,0,0,0,,,,,,
2025-11-11 18:15,103,45,58,,,,,,,0,0,0,,,,,,
2025-11-11 18:30,70,30,40,,,,,,,0,0,0,,,,,,
2025-11-11 18:45,87,45,42,,,,,,,0,0,0,,,,,,
2025-11-11 19:00,69,31,38,,,,,,,0,0,0,,,,,,
2025-11-11 19:15,86,37,49,,,,,,,0,0,0,,,,,,
2025-11-11 19:30,59,24,35,,,,,,,0,0,0,,,,,,
2025-11-11 19:45,85,28,57,,,,,,,0,0,0,,,,,,
2025-11-11 20:00,64,18,46,,,,,,,0,0,0,,,,,,
2025-11-11 20:15,67,31,36,,,,,,,0,0,0,,,,,,
2025-11-11 20:30,49,9,40,,,,,,,0,0,0,,,,,,
2025-11-11 20:45,32,17,15,,,,,,,0,0,0,,,,,,
2025-11-11 21:00,45,16,29,,,,,,,0,0,0,,,,,,
2025-11-11 21:15,32,10,22,,,,,,,0,0,0,,,,,,
2025-11-11 21:30,22,5,17,,,,,,,0,0,0,,,,,,
2025-11-11 21:45,31,6,25,,,,,,,0,0,0,,,,,,
2025-11-11 22:00,28,12,16,,,,,,,0,0,0,,,,,,
2025-11-11 22:15,35,7,28,,,,,,,0,0,0,,,,,,
2025-11-11 22:30,29,7,22,,,,,,,0,0,0,,,,,,
2025-11-11 22:45,29,4,25,,,,,,,0,0,0,,,,,,
2025-11-11 23:00,21,10,11,,,,,,,0,0,0,,,,,,
2025-11-11 23:15,15,6,9,,,,,,,0,0,0,,,,,,
2025-11-11 23:30,10,3,7,,,,,,,0,0,0,,,,,,
2025-11-11 23:45,6,1,5,,,,,,,0,0,0,,,,,,
2025-11-12 00:00,6,1,5,,,,,,,0,0,0,,,,,,
2025-11-12 00:15,3,3,0,,,,,,,0,0,0,,,,,,
2025-11-12 00:30,8,2,6,,,,,,,0,0,0,,,,,,
2025-11-12 00:45,7,2,5,,,,,,,0,0,0,,,,,,
2025-11-12 01:00,0,0,0,,,,,,,0,0,0,,,,,,
2025-11-12 01:15,2,0,2,,,,,,,0,0,0,,,,,,
2025-11-12 01:30,0,0,0,,,,,,,0,0,0,,,,,,
2025-11-12 01:45,5,4,1,,,,,,,0,0,0,,,,,,
2025-11-12 02:00,1,0,1,,,,,,,0,0,0,,,,,,
2025-11-12 02:15,1,0,1,,,,,,,0,0,0,,,,,,
2025-11-12 02:30,1,1,0,,,,,,,0,0,0,,,,,,
2025-11-12 02:45,0,0,0,,,,,,,0,0,0,,,,,,
2025-11-12 03:00,4,0,4,,,,,,,0,0,0,,,,,,
2025-11-12 03:15,0,0,0,,,,,,,0,0,0,,,,,,
2025-11-12 03:30,1,0,1,,,,,,,0,0,0,,,,,,
2025-11-12 03:45,1,1,0,,,,,,,0,0,0,,,,,,
2025-11-12 04:00,2,2,0,,,,,,,0,0,0,,,,,,
2025-11-12 04:15,0,0,0,,,,,,,0,0,0,,,,,,
2025-11-12 04:30,0,0,0,,,,,,,0,0,0,,,,,,
2025-11-12 04:45,0,0,0,,,,,,,0,0,0,,,,,,
2025-11-12 05:00,4,3,1,,,,,,,0,0,0,,,,,,
2025-11-12 05:15,3,0,3,,,,,,,0,0,0,,,,,,
2025-11-12 05:30,9,7,2,,,,,,,0,0,0,,,,,,
2025-11-12 05:45,16,11,5,,,,,,,0,0,0,,,,,,
2025-11-12 06:00,14,9,5,,,,,,,0,0,0,,,,,,
2025-11-12 06:15,18,13,5,,,,,,,0,0,0,,,,,,
2025-11-12 06:30,21,16,5,,,,,,,0,0,0,,,,,,
2025-11-12 06:45,54,40,14,,,,,,,0,0,0,,,,,,
2025-11-12 07:00,51,36,15,,,,,,,0,0,0,,,,,,
2025-11-12 07:15,89,60,29,,,,,,,0,0,0,,,,,,
2025-11-12 07:30,193,154,39,,,,,,,0,0,0,,,,,,
2025-11-12 07:45,163,120,43,,,,,,,0,0,0,,,,,,
2025-11-12 08:00,121,91,30,,,,,,,0,0,0,,,,,,
2025-11-12 08:15,112,80,32,,,,,,,0,0,0,,,,,,
2025-11-12 08:30,88,66,22,,,,,,,0,0,0,,,,,,
2025-11-12 08:45,106,80,26,,,,,,,0,0,0,,,,,,
2025-11-12 09:00,77,56,21,,,,,,,0,0,0,,,,,,
2025-11-12 09:15,73,50,23,,,,,,,0,0,0,,,,,,
2025-11-12 09:30,107,62,45,,,,,,,0,0,0,,,,,,
2025-11-12 09:45,139,106,33,,,,,,,0,0,0,,,,,,
2025-11-12 10:00,90,56,34,,,,,,,0,0,0,,,,,,
2025-11-12 10:15,74,52,22,,,,,,,0,0,0,,,,,,
2025-11-12 10:30,68,41,27,,,,,,,0,0,0,,,,,,
2025-11-12 10:45,68,43,25,,,,,,,0,0,0,,,,,,
2025-11-12 11:00,74,44,30,,,,,,,0,0,0,,,,,,
2025-11-12 11:15,104,54,50,,,,,,,0,0,0,,,,,,
2025-11-12 11:30,79,45,34,,,,,,,0,0,0,,,,,,
2025-11-12 11:45,109,59,50,,,,,,,0,0,0,,,,,,
2025-11-12 12:00,85,46,39,,,,,,,0,0,0,,,,,,
2025-11-12 12:15,94,39,55,,,,,,,0,0,0,,,,,,
2025-11-12 12:30,93,45,48,,,,,,,0,0,0,,,,,,
2025-11-12 12:45,94,40,54,,,,,,,0,0,0,,,,,,
2025-11-12 13:00,122,61,61,,,,,,,0,0,0,,,,,,
2025-11-12 13:15,104,45,59,,,,,,,0,0,0,,,,,,
2025-11-12 13:30,98,43,55,,,,,,,0,0,0,,,,,,
2025-11-12 13:45,130,66,64,,,,,,,0,0,0,,,,,,
2025-11-12 14:00,117,46,71,,,,,,,0,0,0,,,,,,
2025-11-12 14:15,72,38,34,,,,,,,0,0,0,,,,,,
2025-11-12 14:30,88,32,56,,,,,,,0,0,0,,,,,,
2025-11-12 14:45,137,74,63,,,,,,,0,0,0,,,,,,
2025-11-12 15:00,88,45,43,,,,,,,0,0,0,,,,,,
2025-11-12 15:15,122,60,62,,,,,,,0,0,0,,,,,,
2025-11-12 15:30,145,69,76,,,,,,,0,0,0,,,,,,
2025-11-12 15:45,135,63,72,,,,,,,0,0,0,,,,,,
2025-11-12 16:00,141,53,88,,,,,,,0,0,0,,,,,,
2025-11-12 16:15,116,47,69,,,,,,,0,0,0,,,,,,
2025-11-12 16:30,126,49,77,,,,,,,0,0,0,,,,,,
2025-11-12 16:45,108,50,58,,,,,,,0,0,0,,,,,,
2025-11-12 17:00,110,46,64,,,,,,,0,0,0,,,,,,
2025-11-12 17:15,96,40,56,,,,,,,0,0,0,,,,,,
2025-11-12 17:30,129,54,75,,,,,,,0,0,0,,,,,,
2025-11-12 17:45,130,57,73,,,,,,,0,0,0,,,,,,
2025-11-12 18:00,116,43,73,,,,,,,0,0,0,,,,,,
2025-11-12 18:15,115,50,65,,,,,,,0,0,0,,,,,,
2025-11-12 18:30,77,24,53,,,,,,,0,0,0,,,,,,
2025-11-12 18:45,94,49,45,,,,,,,0,0,0,,,,,,
2025-11-12 19:00,78,27,51,,,,,,,0,0,0,,,,,,
2025-11-12 19:15,84,42,42,,,,,,,0,0,0,,,,,,
2025-11-12 19:30,58,23,35,,,,,,,0,0,0,,,,,,
2025-11-12 19:45,77,30,47,,,,,,,0,0,0,,,,,,
2025-11-12 20:00,69,21,48,,,,,,,0,0,0,,,,,,
2025-11-12 20:15,54,20,34,,,,,,,0,0,0,,,,,,
2025-11-12 20:30,39,13,26,,,,,,,0,0,0,,,,,,
2025-11-12 20:45,38,13,25,,,,,,,0,0,0,,,,,,
2025-11-12 21:00,32,7,25,,,,,,,0,0,0,,,,,,
2025-11-12 21:15,41,17,24,,,,,,,0,0,0,,,,,,
2025-11-12 21:30,44,17,27,,,,,,,0,0,0,,,,,,
2025-11-12 21:45,33,12,21,,,,,,,0,0,0,,,,,,
2025-11-12 22:00,44,15,29,,,,,,,0,0,0,,,,,,
2025-11-12 22:15,41,19,22,,,,,,,0,0,0,,,,,,
2025-11-12 22:30,46,15,31,,,,,,,0,0,0,,,,,,
2025-11-12 22:45,29,12,17,,,,,,,0,0,0,,,,,,
2025-11-12 23:00,22,9,13,,,,,,,0,0,0,,,,,,
2025-11-12 23:15,16,7,9,,,,,,,0,0,0,,,,,,
2025-11-12 23:30,18,10,8,,,,,,,0,0,0,,,,,,
2025-11-12 23:45,13,5,8,,,,,,,0,0,0,,,,,,
2025-11-13 00:00,8,2,6,,,,,,,0,0,0,,,,,,
2025-11-13 00:15,7,1,6,,,,,,,0,0,0,,,,,,
2025-11-13 00:30,10,5,5,,,,,,,0,0,0,,,,,,
2025-11-13 00:45,2,1,1,,,,,,,0,0,0,,,,,,
2025-11-13 01:00,6,0,6,,,,,,,0,0,0,,,,,,
2025-11-13 01:15,2,1,1,,,,,,,0,0,0,,,,,,
2025-11-13 01:30,6,2,4,,,,,,,0,0,0,,,,,,
2025-11-13 01:45,6,2,4,,,,,,,0,0,0,,,,,,
2025-11-13 02:00,2,1,1,,,,,,,0,0,0,,,,,,
2025-11-13 02:15,2,1,1,,,,,,,0,0,0,,,,,,
2025-11-13 02:30,3,1,2,,,,,,,0,0,0,,,,,,
2025-11-13 02:45,4,1,3,,,,,,,0,0,0,,,,,,
2025-11-13 03:00,1,0,1,,,,,,,0,0,0,,,,,,
2025-11-13 03:15,2,0,2,,,,,,,0,0,0,,,,,,
2025-11-13 03:30,1,0,1,,,,,,,0,0,0,,,,,,
2025-11-13 03:45,4,2,2,,,,,,,0,0,0,,,,,,
